Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2011,8,2,14,30,331,54,24,29.83102824,964,2
2011,8,2,15,30,320,258,24,29.22017494,963,2
2011,8,2,16,30,166,8,24,28.64992196,964,2
2011,8,2,17,30,67,0,24,27.73097833,965,3
2011,8,2,18,30,3,0,24,26.97667708,965,3
2011,8,2,19,30,0,0,24,26.4853464,966,4
2011,8,2,20,30,0,0,24,26.07195457,966,4
2011,8,2,21,30,0,0,24,25.78403145,966,4
2011,8,2,22,30,0,0,24,25.51783896,966,4
2011,8,2,23,30,0,0,23,25.27797095,965,4
2011,8,3,0,30,0,0,23,24.98825404,965,4
2011,8,3,1,30,0,0,23,24.65831708,964,4
2011,8,3,2,30,0,0,23,24.32844244,964,4
2011,8,3,3,30,0,0,22,24.05923168,964,4
2011,8,3,4,30,0,0,22,23.81431274,964,4
2011,8,3,5,30,0,0,22,23.71848603,965,4
2011,8,3,6,30,37,0,22,24.18395367,965,3
2011,8,3,7,30,111,0,23,25.04359697,966,3
2011,8,3,8,30,151,0,23,26.08879182,967,3
2011,8,3,9,30,192,7,23,27.1649471,967,4
2011,8,3,10,30,369,31,23,28.3530986,966,4
2011,8,3,11,30,364,17,24,28.91781596,965,4
2011,8,3,12,30,389,20,24,29.03210721,965,4
2011,8,3,13,30,313,13,24,29.07099677,964,4
2011,8,3,14,30,290,14,24,28.83169678,964,3
2011,8,3,15,30,310,56,24,28.5563132,964,3
2011,8,3,16,30,214,25,24,27.92103462,964,3
2011,8,3,17,30,78,0,24,27.20186961,965,2
2011,8,3,18,30,2,0,24,26.60488528,966,2
2011,8,3,19,30,0,0,24,26.22187404,967,2
2011,8,3,20,30,0,0,24,25.87018762,967,3
2011,8,3,21,30,0,0,24,25.50252789,968,3
2011,8,3,22,30,0,0,24,25.1976892,967,3
2011,8,3,23,30,0,0,23,24.9420884,967,3
2011,8,4,0,30,0,0,23,24.73439897,966,4
2011,8,4,1,30,0,0,23,24.53423433,965,4
2011,8,4,2,30,0,0,23,24.31957595,965,4
2011,8,4,3,30,0,0,22,24.08415177,965,4
2011,8,4,4,30,0,0,22,23.88860752,965,4
2011,8,4,5,30,0,0,22,23.78060727,965,4
2011,8,4,6,30,44,0,22,24.37038707,966,4
2011,8,4,7,30,155,82,23,25.56762509,967,4
2011,8,4,8,30,224,24,23,27.09055512,967,4
2011,8,4,9,30,353,95,23,28.56211763,967,4
2011,8,4,10,30,416,58,23,29.2841574,967,4
2011,8,4,11,30,276,569,23,29.74782304,966,4
2011,8,4,12,30,383,398,24,30.17511884,965,4
2011,8,4,13,30,419,98,24,30.10576677,964,4
2011,8,4,14,30,377,37,24,29.92629419,964,4
2011,8,4,15,30,261,20,24,29.63866193,963,3
2011,8,4,16,30,80,0,24,28.99132908,964,3
2011,8,4,17,30,40,0,24,28.06803764,965,3
2011,8,4,18,30,2,0,24,27.39072797,966,3
2011,8,4,19,30,0,0,24,27.01466358,966,3
2011,8,4,20,30,0,0,24,26.57522883,967,3
2011,8,4,21,30,0,0,24,26.14312859,967,3
2011,8,4,22,30,0,0,24,25.7440177,967,3
2011,8,4,23,30,0,0,24,25.42486496,967,3
2011,8,5,0,30,0,0,23,25.13702456,966,4
2011,8,5,1,30,0,0,23,24.91445857,965,4
2011,8,5,2,30,0,0,23,24.727784,965,4
2011,8,5,3,30,0,0,23,24.53417989,965,4
2011,8,5,4,30,0,0,22,24.39591844,965,4
2011,8,5,5,30,0,0,22,24.33746132,965,4
2011,8,5,6,30,40,0,23,24.90959063,966,4
2011,8,5,7,30,119,421,23,25.78716019,967,3
2011,8,5,8,30,157,580,24,26.95408618,967,4
2011,8,5,9,30,181,671,24,28.15643761,968,4
2011,8,5,10,30,196,722,24,29.44360473,967,4
2011,8,5,11,30,204,748,24,30.50500126,966,3
2011,8,5,12,30,289,564,25,30.85213608,965,3
2011,8,5,13,30,363,404,24,30.44215461,964,3
2011,8,5,14,30,222,630,25,30.33568687,964,3
2011,8,5,15,30,200,591,25,29.64028789,963,3
2011,8,5,16,30,218,179,25,29.04552401,964,3
2011,8,5,17,30,103,16,25,28.15566777,964,3
2011,8,5,18,30,2,0,24,27.54944854,965,3
2011,8,5,19,30,0,0,24,27.13988532,966,3
2011,8,5,20,30,0,0,24,26.70925184,966,3
2011,8,5,21,30,0,0,24,26.28818544,966,3
2011,8,5,22,30,0,0,24,25.89022318,966,3
2011,8,5,23,30,0,0,24,25.55266964,965,3
2011,8,6,0,30,0,0,23,25.2669933,965,3
2011,8,6,1,30,0,0,23,24.96786356,964,3
2011,8,6,2,30,0,0,23,24.74132947,964,3
2011,8,6,3,30,0,0,23,24.53119847,964,3
2011,8,6,4,30,0,0,23,24.36957592,964,3
2011,8,6,5,30,0,0,23,24.33559239,965,3
2011,8,6,6,30,46,5,23,24.93885525,965,3
2011,8,6,7,30,156,94,24,25.99848188,966,3
2011,8,6,8,30,174,546,24,27.22769772,967,3
2011,8,6,9,30,181,671,24,28.17844874,967,3
2011,8,6,10,30,214,694,24,28.9242357,966,3
2011,8,6,11,30,268,603,24,29.3770304,965,3
2011,8,6,12,30,413,338,24,29.555683,964,3
2011,8,6,13,30,453,261,24,29.52014621,964,3
2011,8,6,14,30,330,399,24,29.31264117,963,3
2011,8,6,15,30,278,363,24,28.91283561,963,2
2011,8,6,16,30,175,455,24,28.34337591,963,2
2011,8,6,17,30,109,81,24,27.65299113,964,3
2011,8,6,18,30,2,0,24,27.13071432,965,3
2011,8,6,19,30,0,0,24,26.80254159,965,3
2011,8,6,20,30,0,0,24,26.45467116,966,3
2011,8,6,21,30,0,0,24,26.14024865,966,3
2011,8,6,22,30,0,0,24,25.83522497,966,3
2011,8,6,23,30,0,0,24,25.51677553,965,4
2011,8,7,0,30,0,0,23,25.22058949,964,4
2011,8,7,1,30,0,0,23,24.93932363,963,4
2011,8,7,2,30,0,0,23,24.68477376,963,4
2011,8,7,3,30,0,0,22,24.40396761,963,4
2011,8,7,4,30,0,0,22,24.1153488,963,4
2011,8,7,5,30,0,0,22,24.05343145,963,3
2011,8,7,6,30,45,2,23,25.02010464,964,3
2011,8,7,7,30,151,62,23,26.70940638,965,3
2011,8,7,8,30,223,389,24,28.36028358,965,3
2011,8,7,9,30,331,316,24,29.77590064,965,4
2011,8,7,10,30,236,644,25,30.6143608,965,4
2011,8,7,11,30,275,598,25,30.78406258,964,3
2011,8,7,12,30,206,756,25,30.72523496,963,3
2011,8,7,13,30,339,365,25,30.65412051,962,3
2011,8,7,14,30,367,40,25,30.23459051,961,3
2011,8,7,15,30,310,121,25,29.73753393,961,2
2011,8,7,16,30,144,528,25,29.11845477,962,2
2011,8,7,17,30,106,226,25,28.26593198,963,2
2011,8,7,18,30,2,0,25,27.55052613,964,2
2011,8,7,19,30,0,0,25,27.0911778,964,2
2011,8,7,20,30,0,0,25,26.67776048,965,3
2011,8,7,21,30,0,0,24,26.35623971,965,3
2011,8,7,22,30,0,0,24,26.0663969,965,3
2011,8,7,23,30,0,0,24,25.84767308,964,3
2011,8,8,0,30,0,0,24,25.6952973,964,4
2011,8,8,1,30,0,0,24,25.56608306,964,4
2011,8,8,2,30,0,0,24,25.40986627,963,4
2011,8,8,3,30,0,0,23,25.20109725,963,4
2011,8,8,4,30,0,0,23,24.97414245,963,4
2011,8,8,5,30,0,0,23,24.87264121,964,4
2011,8,8,6,30,47,13,23,25.47925656,964,3
2011,8,8,7,30,156,60,24,26.74264328,965,3
2011,8,8,8,30,248,257,24,28.1227079,965,3
2011,8,8,9,30,241,551,25,29.21931196,966,3
2011,8,8,10,30,196,724,25,29.9679067,965,3
2011,8,8,11,30,326,538,25,30.29861292,964,3
2011,8,8,12,30,337,62,25,30.26814051,963,3
2011,8,8,13,30,350,454,25,30.26849958,962,3
2011,8,8,14,30,358,338,24,29.85896362,962,3
2011,8,8,15,30,301,47,25,29.54008838,962,3
2011,8,8,16,30,180,12,25,28.9744191,962,2
2011,8,8,17,30,107,55,25,28.25925172,963,2
2011,8,8,18,30,2,0,24,27.61120081,964,2
2011,8,8,19,30,0,0,24,27.26528428,964,2
2011,8,8,20,30,0,0,24,26.88996384,965,3
2011,8,8,21,30,0,0,24,26.51920659,965,3
2011,8,8,22,30,0,0,24,26.16857136,965,3
2011,8,8,23,30,0,0,24,25.81453821,965,3
2011,8,9,0,30,0,0,24,25.49501917,964,4
2011,8,9,1,30,0,0,23,25.19182784,964,4
2011,8,9,2,30,0,0,23,24.8900132,964,4
2011,8,9,3,30,0,0,23,24.58435406,964,4
2011,8,9,4,30,0,0,22,24.3297168,964,4
2011,8,9,5,30,0,0,22,24.2747184,965,4
2011,8,9,6,30,48,34,23,24.90151701,966,3
2011,8,9,7,30,168,155,23,26.07357309,966,4
2011,8,9,8,30,274,212,23,27.32491805,967,4
2011,8,9,9,30,331,288,24,28.53405589,967,4
2011,8,9,10,30,289,509,24,29.60142053,966,4
2011,8,9,11,30,347,455,24,30.4301067,965,4
2011,8,9,12,30,274,622,24,30.92636289,965,4
2011,8,9,13,30,407,154,24,30.78312132,964,4
2011,8,9,14,30,362,286,23,30.36606421,964,3
2011,8,9,15,30,173,644,24,29.90129992,964,3
2011,8,9,16,30,214,279,24,29.23775656,964,3
2011,8,9,17,30,97,18,24,28.27329649,965,3
2011,8,9,18,30,2,0,23,27.54586651,966,3
2011,8,9,19,30,0,0,23,27.16966037,967,3
2011,8,9,20,30,0,0,23,26.77804512,967,3
2011,8,9,21,30,0,0,23,26.39485265,967,3
2011,8,9,22,30,0,0,23,25.96646306,967,3
2011,8,9,23,30,0,0,23,25.61409125,967,3
2011,8,10,0,30,0,0,23,25.30276913,967,3
2011,8,10,1,30,0,0,23,25.00135052,966,4
2011,8,10,2,30,0,0,23,24.68035272,966,4
2011,8,10,3,30,0,0,22,24.37824056,965,4
2011,8,10,4,30,0,0,22,24.10014778,966,3
2011,8,10,5,30,0,0,22,23.98912548,966,3
2011,8,10,6,30,40,0,23,24.68973517,967,3
2011,8,10,7,30,128,7,23,25.95378658,967,3
2011,8,10,8,30,242,255,23,27.56771408,968,3
2011,8,10,9,30,224,613,24,29.36168787,968,3
2011,8,10,10,30,197,727,24,30.64938775,967,3
2011,8,10,11,30,239,680,24,31.11634742,967,3
2011,8,10,12,30,329,488,24,31.30002356,966,3
2011,8,10,13,30,407,260,23,31.22196162,965,3
2011,8,10,14,30,386,168,24,30.88618157,965,3
2011,8,10,15,30,289,342,24,30.35820845,965,3
2011,8,10,16,30,144,529,24,29.66087162,965,2
2011,8,10,17,30,95,318,24,28.68564807,966,2
2011,8,10,18,30,2,0,24,27.97460281,967,2
2011,8,10,19,30,0,0,24,27.57586147,967,2
2011,8,10,20,30,0,0,24,27.15847525,967,2
2011,8,10,21,30,0,0,24,26.74763522,968,3
2011,8,10,22,30,0,0,24,26.34341605,967,3
2011,8,10,23,30,0,0,24,26.02786147,967,3
2011,8,11,0,30,0,0,24,25.80054589,967,3
2011,8,11,1,30,0,0,24,25.56290421,966,3
2011,8,11,2,30,0,0,23,25.21449087,966,3
2011,8,11,3,30,0,0,23,24.83610927,966,3
2011,8,11,4,30,0,0,22,24.50171372,967,3
2011,8,11,5,30,0,0,22,24.26184908,967,3
2011,8,11,6,30,40,0,23,24.80830205,967,3
2011,8,11,7,30,150,265,23,26.21910162,968,3
2011,8,11,8,30,182,503,24,28.12947787,968,3
2011,8,11,9,30,182,676,24,29.9710548,968,4
2011,8,11,10,30,197,728,24,30.80256954,968,4
2011,8,11,11,30,205,754,24,30.80858174,967,4
2011,8,11,12,30,207,760,24,30.93742825,966,4
2011,8,11,13,30,203,746,24,30.97815645,965,4
2011,8,11,14,30,291,474,24,30.67191955,964,3
2011,8,11,15,30,230,487,24,30.25649271,964,3
2011,8,11,16,30,186,393,24,29.69447862,964,2
2011,8,11,17,30,106,84,25,28.98933257,965,2
2011,8,11,18,30,1,0,24,28.3764415,966,1
2011,8,11,19,30,0,0,24,28.06961923,967,1
2011,8,11,20,30,0,0,24,27.80645305,967,1
2011,8,11,21,30,0,0,24,27.58166002,967,2
2011,8,11,22,30,0,0,24,27.30825443,967,2
2011,8,11,23,30,0,0,24,26.97588758,966,2
2011,8,12,0,30,0,0,24,26.68459578,965,2
2011,8,12,1,30,0,0,24,26.427667,965,3
2011,8,12,2,30,0,0,24,26.03158226,964,3
2011,8,12,3,30,0,0,24,25.58517113,964,3
2011,8,12,4,30,0,0,23,25.13964943,965,3
2011,8,12,5,30,0,0,23,24.87060658,965,3
2011,8,12,6,30,50,35,23,25.06647239,966,3
2011,8,12,7,30,157,150,23,25.71838868,967,3
2011,8,12,8,30,179,531,23,26.53919066,967,3
2011,8,12,9,30,181,671,23,27.44561479,967,3
2011,8,12,10,30,251,609,23,28.15737434,967,3
2011,8,12,11,30,393,363,23,28.7557877,965,3
2011,8,12,12,30,297,547,23,29.0761746,964,3
2011,8,12,13,30,256,605,23,29.03439658,963,3
2011,8,12,14,30,385,127,23,28.84111566,962,3
2011,8,12,15,30,302,49,24,28.54509267,962,2
2011,8,12,16,30,212,202,24,28.06417881,963,2
2011,8,12,17,30,90,4,24,27.34776621,963,2
2011,8,12,18,30,1,0,23,26.74772097,964,2
2011,8,12,19,30,0,0,23,26.40607749,964,3
2011,8,12,20,30,0,0,23,26.07261272,965,3
2011,8,12,21,30,0,0,23,25.72314072,965,3
2011,8,12,22,30,0,0,23,25.40355718,965,3
2011,8,12,23,30,0,0,23,25.08391827,964,3
2011,8,13,0,30,0,0,23,24.83245213,963,3
2011,8,13,1,30,0,0,23,24.64086206,963,3
2011,8,13,2,30,0,0,23,24.45355902,963,3
2011,8,13,3,30,0,0,23,24.29314342,963,3
2011,8,13,4,30,0,0,22,24.13167637,963,3
2011,8,13,5,30,0,0,22,24.08168929,964,3
2011,8,13,6,30,39,0,23,24.68654306,964,3
2011,8,13,7,30,147,21,24,25.81612592,965,3
2011,8,13,8,30,231,78,24,27.24724442,965,3
2011,8,13,9,30,245,580,24,28.17583706,965,3
2011,8,13,10,30,401,131,24,28.80699718,965,3
2011,8,13,11,30,248,660,24,29.18669419,965,3
2011,8,13,12,30,256,665,24,29.25164865,964,3
2011,8,13,13,30,348,457,24,29.18301817,963,3
2011,8,13,14,30,386,53,24,29.00961356,963,2
2011,8,13,15,30,279,32,24,28.61646713,963,2
2011,8,13,16,30,79,0,25,28.0238377,964,2
2011,8,13,17,30,34,0,24,27.25332621,964,2
2011,8,13,18,30,1,0,24,26.71553126,965,2
2011,8,13,19,30,0,0,24,26.34753866,966,2
2011,8,13,20,30,0,0,24,25.99223997,967,2
2011,8,13,21,30,0,0,24,25.64322654,967,2
2011,8,13,22,30,0,0,24,25.27325094,967,2
2011,8,13,23,30,0,0,23,24.9281916,966,3
2011,8,14,0,30,0,0,23,24.67042405,966,3
2011,8,14,1,30,0,0,23,24.46944768,965,3
2011,8,14,2,30,0,0,23,24.29892915,965,3
2011,8,14,3,30,0,0,23,24.15920301,965,3
2011,8,14,4,30,0,0,22,24.01627042,966,3
2011,8,14,5,30,0,0,22,24.00417312,966,3
2011,8,14,6,30,47,18,23,24.92872667,967,2
2011,8,14,7,30,165,125,24,26.44580992,968,2
2011,8,14,8,30,257,138,24,27.68415319,969,2
2011,8,14,9,30,234,572,24,28.83848601,969,2
2011,8,14,10,30,239,678,25,29.41725058,969,2
2011,8,14,11,30,371,410,25,29.58213994,968,2
2011,8,14,12,30,286,581,25,29.61543783,967,2
2011,8,14,13,30,288,529,24,29.47204378,966,2
2011,8,14,14,30,355,95,24,29.37206545,966,2
2011,8,14,15,30,314,178,24,29.04079878,966,2
2011,8,14,16,30,178,20,25,28.58792105,967,2
2011,8,14,17,30,105,67,24,27.82348614,968,2
2011,8,14,18,30,1,0,24,27.26718013,969,2
2011,8,14,19,30,0,0,24,26.91116348,970,2
2011,8,14,20,30,0,0,24,26.55542029,970,2
2011,8,14,21,30,0,0,24,26.10360884,971,2
2011,8,14,22,30,0,0,24,25.70068396,970,2
2011,8,14,23,30,0,0,23,25.27514976,969,2
2011,8,15,0,30,0,0,23,24.97811936,969,3
2011,8,15,1,30,0,0,23,24.72570717,968,3
2011,8,15,2,30,0,0,23,24.51635647,968,3
2011,8,15,3,30,0,0,23,24.31182636,968,3
2011,8,15,4,30,0,0,23,24.10168383,969,2
2011,8,15,5,30,0,0,23,24.05255053,969,2
2011,8,15,6,30,43,11,23,24.78825964,970,2
2011,8,15,7,30,156,132,24,26.11432382,971,2
2011,8,15,8,30,227,374,24,27.44461071,971,2
2011,8,15,9,30,199,634,24,28.32867171,971,2
2011,8,15,10,30,218,690,24,29.02816634,970,2
2011,8,15,11,30,205,751,24,29.61557388,969,2
2011,8,15,12,30,379,409,24,30.09656525,968,2
2011,8,15,13,30,407,146,24,30.14594024,967,2
2011,8,15,14,30,224,12,24,29.84422214,967,2
2011,8,15,15,30,307,163,24,29.31590344,967,2
2011,8,15,16,30,148,0,24,28.66564232,968,1
2011,8,15,17,30,36,0,24,27.74554708,968,1
2011,8,15,18,30,1,0,24,27.2168143,969,1
2011,8,15,19,30,0,0,24,26.81019592,970,1
2011,8,15,20,30,0,0,24,26.47018286,971,1
2011,8,15,21,30,0,0,24,26.1746207,971,1
2011,8,15,22,30,0,0,24,25.86022791,971,1
2011,8,15,23,30,0,0,24,25.59960649,970,1
2011,8,16,0,30,0,0,24,25.41399716,969,1
2011,8,16,1,30,0,0,24,25.22054564,968,1
2011,8,16,2,30,0,0,24,25.03215912,968,1
2011,8,16,3,30,0,0,24,24.86167256,968,1
2011,8,16,4,30,0,0,24,24.69997457,968,1
2011,8,16,5,30,0,0,24,24.6902992,969,1
2011,8,16,6,30,46,19,24,25.10076063,969,1
2011,8,16,7,30,155,57,25,25.88991458,970,1
2011,8,16,8,30,251,183,25,26.95513899,970,1
2011,8,16,9,30,242,11,25,27.80674057,970,1
2011,8,16,10,30,271,9,25,28.52218635,970,2
2011,8,16,11,30,375,93,25,28.92538046,969,2
2011,8,16,12,30,339,514,25,29.00713424,968,2
2011,8,16,13,30,202,743,25,28.89361166,967,2
2011,8,16,14,30,373,137,25,28.68709931,966,2
2011,8,16,15,30,216,15,25,28.28921264,966,1
2011,8,16,16,30,83,0,25,27.90419575,967,1
2011,8,16,17,30,44,0,25,27.11520584,967,1
2011,8,16,18,30,1,0,24,26.62578078,968,1
2011,8,16,19,30,0,0,24,26.35148879,969,1
2011,8,16,20,30,0,0,24,26.09910442,970,1
2011,8,16,21,30,0,0,24,25.78817677,970,1
2011,8,16,22,30,0,0,24,25.52413739,970,2
2011,8,16,23,30,0,0,24,25.25912144,969,2
2011,8,17,0,30,0,0,24,24.98309264,968,2
2011,8,17,1,30,0,0,23,24.72247194,968,2
2011,8,17,2,30,0,0,23,24.50779463,967,2
2011,8,17,3,30,0,0,23,24.32441444,967,2
2011,8,17,4,30,0,0,23,24.17142772,967,2
2011,8,17,5,30,0,0,23,24.11437667,967,2
2011,8,17,6,30,43,6,23,24.58938448,968,2
2011,8,17,7,30,136,18,24,25.74731043,968,1
2011,8,17,8,30,249,245,25,27.33750969,969,1
2011,8,17,9,30,363,141,25,28.48432393,969,1
2011,8,17,10,30,412,135,25,29.09651174,968,1
2011,8,17,11,30,267,614,25,29.43482509,968,1
2011,8,17,12,30,304,527,25,29.44312414,967,1
2011,8,17,13,30,279,549,25,29.20780578,966,1
2011,8,17,14,30,191,707,25,28.85255499,965,1
2011,8,17,15,30,279,81,25,28.50199957,965,0
2011,8,17,16,30,149,0,25,28.05660179,966,0
2011,8,17,17,30,50,0,25,27.36259623,966,0
2011,8,17,18,30,1,0,24,26.80198962,967,1
2011,8,17,19,30,0,0,24,26.39859009,968,1
2011,8,17,20,30,0,0,24,26.10917523,969,1
2011,8,17,21,30,0,0,24,25.83473195,969,2
2011,8,17,22,30,0,0,24,25.5926083,968,2
2011,8,17,23,30,0,0,24,25.34297732,968,2
2011,8,18,0,30,0,0,24,25.14494736,967,2
2011,8,18,1,30,0,0,24,24.98492434,967,2
2011,8,18,2,30,0,0,24,24.77548886,966,2
2011,8,18,3,30,0,0,24,24.56090975,966,2
2011,8,18,4,30,0,0,23,24.41720281,967,2
2011,8,18,5,30,0,0,23,24.37451012,967,1
2011,8,18,6,30,44,23,24,24.8563213,968,1
2011,8,18,7,30,155,149,24,25.57531393,969,1
2011,8,18,8,30,247,72,25,26.51259436,969,1
2011,8,18,9,30,361,126,25,27.1831612,969,2
2011,8,18,10,30,402,251,25,27.63336084,969,2
2011,8,18,11,30,478,216,25,27.92705804,969,2
2011,8,18,12,30,403,261,25,27.89654599,968,2
2011,8,18,13,30,247,15,25,27.81189143,967,2
2011,8,18,14,30,216,1,25,27.64904682,967,2
2011,8,18,15,30,178,2,25,27.40478273,966,2
2011,8,18,16,30,89,0,25,27.00680439,966,1
2011,8,18,17,30,29,0,24,26.43941746,967,1
2011,8,18,18,30,1,0,24,25.98922296,968,1
2011,8,18,19,30,0,0,24,25.76113387,969,1
2011,8,18,20,30,0,0,24,25.46664064,969,1
2011,8,18,21,30,0,0,24,25.18673632,969,1
2011,8,18,22,30,0,0,24,24.91482059,969,1
2011,8,18,23,30,0,0,24,24.67489021,968,1
2011,8,19,0,30,0,0,24,24.45084855,967,1
2011,8,19,1,30,0,0,23,24.27746601,967,1
2011,8,19,2,30,0,0,23,24.19341649,967,1
2011,8,19,3,30,0,0,23,24.05618111,967,1
2011,8,19,4,30,0,0,23,23.98284093,967,1
2011,8,19,5,30,0,0,23,23.92153651,967,1
2011,8,19,6,30,42,5,23,24.35500679,968,1
2011,8,19,7,30,160,87,24,25.15642751,968,1
2011,8,19,8,30,262,199,24,26.28007858,968,1
2011,8,19,9,30,320,357,24,27.13033022,968,1
2011,8,19,10,30,267,598,24,27.78581694,968,1
2011,8,19,11,30,427,230,25,28.32582173,967,1
2011,8,19,12,30,423,359,25,28.56718788,966,1
2011,8,19,13,30,316,46,25,28.58720137,965,1
2011,8,19,14,30,141,0,25,28.26576823,965,1
2011,8,19,15,30,266,56,25,27.91310147,965,0
2011,8,19,16,30,141,515,25,27.42314337,966,0
2011,8,19,17,30,104,160,25,26.79014485,967,0
2011,8,19,18,30,0,0,24,26.28272615,968,0
2011,8,19,19,30,0,0,25,25.97895266,968,0
2011,8,19,20,30,0,0,25,25.70048106,969,0
2011,8,19,21,30,0,0,24,25.45826152,969,0
2011,8,19,22,30,0,0,24,25.25739331,968,0
2011,8,19,23,30,0,0,24,25.02390471,967,0
2011,8,20,0,30,0,0,24,24.95353022,967,0
2011,8,20,1,30,0,0,24,24.83073051,966,0
2011,8,20,2,30,0,0,24,24.69654624,966,0
2011,8,20,3,30,0,0,24,24.6496102,966,1
2011,8,20,4,30,0,0,24,24.60483801,967,1
2011,8,20,5,30,0,0,24,24.67044798,967,1
2011,8,20,6,30,44,22,24,25.15259789,968,1
2011,8,20,7,30,155,183,24,25.84221099,969,1
2011,8,20,8,30,247,72,24,26.80150326,969,1
2011,8,20,9,30,354,145,25,27.53957909,969,0
2011,8,20,10,30,413,54,25,28.02380701,968,0
2011,8,20,11,30,426,246,25,28.29693534,968,0
2011,8,20,12,30,438,233,24,28.37255477,967,0
2011,8,20,13,30,363,398,24,28.27648284,965,1
2011,8,20,14,30,191,705,24,28.09404303,965,1
2011,8,20,15,30,172,636,24,27.70262445,965,1
2011,8,20,16,30,196,344,24,27.22625054,966,1
2011,8,20,17,30,28,0,24,26.5359604,967,1
2011,8,20,18,30,0,0,24,26.07804408,968,1
2011,8,20,19,30,0,0,24,25.81153191,969,1
2011,8,20,20,30,0,0,24,25.60304756,970,1
2011,8,20,21,30,0,0,24,25.38708873,970,1
2011,8,20,22,30,0,0,24,25.13805949,969,1
2011,8,20,23,30,0,0,24,25.09592247,969,1
2011,8,21,0,30,0,0,24,25.09873972,968,1
2011,8,21,1,30,0,0,24,25.04156342,967,1
2011,8,21,2,30,0,0,24,24.94150932,967,1
2011,8,21,3,30,0,0,24,24.80827088,967,1
2011,8,21,4,30,0,0,24,24.73743678,967,1
2011,8,21,5,30,0,0,24,24.71589267,967,1
2011,8,21,6,30,41,6,24,25.15088722,968,0
2011,8,21,7,30,155,183,24,26.00501873,968,1
2011,8,21,8,30,251,171,25,26.94732077,969,1
2011,8,21,9,30,140,0,25,27.84921334,969,1
2011,8,21,10,30,155,4,25,28.59429631,968,1
2011,8,21,11,30,407,377,25,28.65411816,968,2
2011,8,21,12,30,207,757,25,28.54666868,966,2
2011,8,21,13,30,315,528,25,28.34140186,965,2
2011,8,21,14,30,289,31,25,28.07965507,965,2
2011,8,21,15,30,179,1,25,27.66916022,965,2
2011,8,21,16,30,94,0,25,27.20382527,966,2
2011,8,21,17,30,50,0,25,26.55221125,967,2
2011,8,21,18,30,0,0,25,26.07655867,968,2
2011,8,21,19,30,0,0,25,25.80955617,968,2
2011,8,21,20,30,0,0,24,25.58238202,969,2
2011,8,21,21,30,0,0,24,25.35947882,969,2
2011,8,21,22,30,0,0,24,25.11189563,969,2
2011,8,21,23,30,0,0,24,24.8793575,968,2
2011,8,22,0,30,0,0,24,24.78285833,967,2
2011,8,22,1,30,0,0,24,24.71357358,967,2
2011,8,22,2,30,0,0,24,24.6005366,967,2
2011,8,22,3,30,0,0,24,24.52119219,967,1
2011,8,22,4,30,0,0,24,24.41017335,967,1
2011,8,22,5,30,0,0,24,24.35127594,968,1
2011,8,22,6,30,18,0,24,24.78252138,969,1
2011,8,22,7,30,117,0,24,25.67602345,970,1
2011,8,22,8,30,198,11,25,26.98024766,970,1
2011,8,22,9,30,140,0,25,28.00059434,970,1
2011,8,22,10,30,205,2,25,28.64338003,969,1
2011,8,22,11,30,329,31,25,28.94370202,968,1
2011,8,22,12,30,425,44,25,28.91294299,968,1
2011,8,22,13,30,448,42,25,28.76151746,967,1
2011,8,22,14,30,379,41,25,28.46912703,966,1
2011,8,22,15,30,305,109,25,28.15674898,967,1
2011,8,22,16,30,194,291,25,27.67637188,967,1
2011,8,22,17,30,89,265,25,26.90437422,968,2
2011,8,22,18,30,0,0,25,26.4656519,969,2
2011,8,22,19,30,0,0,24,26.11864225,970,2
2011,8,22,20,30,0,0,24,25.89742032,970,2
2011,8,22,21,30,0,0,24,25.67540646,970,2
2011,8,22,22,30,0,0,24,25.45873187,970,2
2011,8,22,23,30,0,0,24,25.25472186,970,2
2011,8,23,0,30,0,0,24,25.08760782,969,2
2011,8,23,1,30,0,0,24,24.93141907,968,2
2011,8,23,2,30,0,0,24,24.75393315,968,2
2011,8,23,3,30,0,0,24,24.61548072,968,2
2011,8,23,4,30,0,0,24,24.53948914,968,2
2011,8,23,5,30,0,0,24,24.53182922,968,1
2011,8,23,6,30,44,36,24,24.94250569,969,1
2011,8,23,7,30,142,287,24,25.68712449,970,1
2011,8,23,8,30,250,233,25,26.67775662,970,1
2011,8,23,9,30,182,673,25,27.64904934,970,1
2011,8,23,10,30,254,609,26,28.6715122,969,1
2011,8,23,11,30,205,751,26,29.55260487,968,1
2011,8,23,12,30,207,756,26,29.99850817,967,1
2011,8,23,13,30,350,158,26,29.91803243,966,1
2011,8,23,14,30,140,0,26,29.42151843,967,1
2011,8,23,15,30,115,0,26,28.91657307,967,1
2011,8,23,16,30,74,0,26,28.30954792,967,1
2011,8,23,17,30,27,0,26,27.56784589,968,1
2011,8,23,18,30,0,0,26,26.95536101,968,1
2011,8,23,19,30,0,0,25,26.59827495,969,2
2011,8,23,20,30,0,0,25,26.21821346,969,1
2011,8,23,21,30,0,0,25,25.87886535,969,1
2011,8,23,22,30,0,0,25,25.68504574,969,1
2011,8,23,23,30,0,0,25,25.50349546,968,1
2011,8,24,0,30,0,0,24,25.29448494,968,1
2011,8,24,1,30,0,0,24,25.06822907,967,2
